,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
14,6636,Polkadot,DOT,polkadot-new,630,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1252131961.7277622,1384392463.4361138,True,,15,,,,2023-12-04T04:45:00.000Z,5.632687279603663,161004010.22440392,19.7875,0.45796794,1.77827257,5.88669247,21.68579172,39.30815895,32.86319947,7052867773.2091465,0.4623,7797849818.78,,2023-12-04T04:45:00.000Z,,,,,,2023-12-03 23:47:26.494830
0,1,Bitcoin,BTC,bitcoin,10594,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19560512.0,19560512.0,False,,1,,,,2023-12-04T04:47:00.000Z,40882.15132613153,19837658732.8592,24.4773,0.3047616,3.8626392,9.40378361,17.8957371,47.64236585,59.06712,799675811600.6117,52.4127,858525177848.76,,2023-12-04T04:47:00.000Z,,,,,,2023-12-03 23:48:26.744062
1,1027,Ethereum,ETH,ethereum,7951,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120233028.20888889,120233028.20888889,True,,2,,,,2023-12-04T04:47:00.000Z,2225.999365274176,9206625525.87714,-5.0545,0.544325,3.19517724,8.57613868,21.60345093,35.41105457,37.24158562,267638644477.97876,17.5417,267638644477.98,,2023-12-04T04:47:00.000Z,,,,,,2023-12-03 23:48:26.744062
2,825,Tether USDt,USDT,tether,67235,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,89647599294.14194,92609951832.03839,True,,3,,,,2023-12-04T04:46:00.000Z,1.0001093958726426,36836262488.740944,13.1739,-0.01767315,-0.02664117,-0.01552834,-0.05019066,0.00529398,0.03800395,89657406371.49704,5.8764,92620082978.53,,2023-12-04T04:46:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-12-03 23:48:26.744062
3,1839,BNB,BNB,bnb,1810,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151698245.3893142,151698245.3893142,False,,4,,,,2023-12-04T04:46:00.000Z,229.1678622456447,714759926.0255467,7.4632,-0.17175475,0.51488744,-0.0239493,-0.65156724,7.62090019,6.84585933,34764362602.28436,2.2785,34764362602.28,,2023-12-04T04:46:00.000Z,,,,,,2023-12-03 23:48:26.744062
4,52,XRP,XRP,xrp,1162,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53888571585.0,99988188647.0,False,,5,,,,2023-12-04T04:47:00.000Z,0.6300630190110391,1122281721.2077339,58.7149,0.20659032,1.7481778,3.13462014,2.60860928,19.00315812,24.20100527,33953196103.037598,2.2254,63006301901.1,,2023-12-04T04:47:00.000Z,,,,,,2023-12-03 23:48:26.744062
5,5426,Solana,SOL,solana,557,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,424332798.80902916,564017187.0979419,True,,6,,,,2023-12-04T04:47:00.000Z,64.99250978262198,1326008074.1604395,-16.8842,0.98247871,1.56652527,14.0399778,58.98100306,177.32039225,237.37140904,27578453577.683193,1.8076,36656892550.03,,2023-12-04T04:47:00.000Z,,,,,,2023-12-03 23:48:26.744062
6,3408,USDC,USDC,usd-coin,15251,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,24509870702.469257,24509870702.469257,False,,7,,,,2023-12-04T04:47:00.000Z,0.9999300965953497,4028699191.0729527,7.3013,-0.00060134,0.04993254,0.00512393,-0.03597933,-0.00442837,-0.03017071,24508157379.059616,1.606,24508157379.06,,2023-12-04T04:47:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-12-03 23:48:26.744062
7,2010,Cardano,ADA,cardano,989,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35308839254.778,36410042820.425,False,,8,,,,2023-12-04T04:46:00.000Z,0.407322219965692,338027250.4507642,15.5889,0.96187284,2.6038424,5.68700153,25.1671663,57.74551374,58.64488697,14382074789.667946,0.9426,18329499898.46,,2023-12-04T04:46:00.000Z,,,,,,2023-12-03 23:48:26.744062
8,74,Dogecoin,DOGE,dogecoin,836,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,142090746383.70526,142090746383.70526,True,,9,,,,2023-12-04T04:47:00.000Z,0.08778228806527823,610579910.017419,19.2906,1.5982758,2.42377318,11.70611885,28.06918351,43.52267481,38.51347841,12473050830.464806,0.8183,12473050830.46,,2023-12-04T04:47:00.000Z,,,,,,2023-12-03 23:48:26.744062
9,1958,TRON,TRX,tron,882,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88518370039.52167,88518383403.19551,True,,10,71659659264.0,7431563063.497191,,2023-12-04T04:46:00.000Z,0.10370636896442265,213893879.0753597,12.6534,0.1241828,0.26020499,-2.83097042,6.52559826,15.96731894,34.20621367,9179918743.44793,0.6016,9179920129.35,,2023-12-04T04:46:00.000Z,,,,,,2023-12-03 23:48:26.744062
10,1975,Chainlink,LINK,chainlink,1479,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,556849970.4527867,1000000000.0,False,,11,,,,2023-12-04T04:46:00.000Z,16.093672613595377,614092937.4072887,-7.7312,1.34039659,0.91741391,9.27309304,42.4718751,110.94432003,169.48381211,8961761119.357409,0.5874,16093672613.6,,2023-12-04T04:46:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-12-03 23:48:26.744062
11,11419,Toncoin,TON,toncoin,175,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3431892087.62,5047558528.0,True,,12,3414166606.0,8328484393.662934,,2023-12-04T04:47:00.000Z,2.4393901513261227,35328333.72083631,4.7213,1.17291733,-0.29372057,3.25057151,9.1230887,23.94268618,34.77258562,8371723758.954274,0.5487,12312964561.45,,2023-12-04T04:47:00.000Z,,,,,,2023-12-03 23:48:26.744062
12,5805,Avalanche,AVAX,avalanche,574,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,365201199.51119775,433234109.51119775,False,,13,,,,2023-12-04T04:46:00.000Z,22.416916207455174,367516387.646911,2.924,0.86754271,0.56845106,8.45344535,85.63938562,124.22253275,129.98508827,8186684688.304639,0.5366,16140179669.37,,2023-12-04T04:46:00.000Z,,,,,,2023-12-03 23:48:26.744062
13,3890,Polygon,MATIC,polygon,1120,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9275188969.960863,10000000000.0,False,,14,,,,2023-12-04T04:46:00.000Z,0.8254892167804886,489435681.57528734,8.2183,0.59652136,1.66936756,8.96187179,23.91133263,47.18106833,49.15437288,7656568478.30402,0.5026,8254892167.8,,2023-12-04T04:46:00.000Z,,,,,,2023-12-03 23:48:26.744062
14,6636,Polkadot,DOT,polkadot-new,630,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1252131961.7277622,1384392463.4361138,True,,15,,,,2023-12-04T04:46:00.000Z,5.632230784441718,161073014.94676068,19.8321,0.4629588,1.79205764,5.94600177,21.70977765,39.27400473,32.86353573,7052296181.026501,0.4622,7797217850.31,,2023-12-04T04:46:00.000Z,,,,,,2023-12-03 23:48:26.744062
0,1,Bitcoin,BTC,bitcoin,10594,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19560512.0,19560512.0,False,,1,,,,2023-12-04T04:49:00.000Z,40859.208625252584,19847476281.1488,24.5695,0.24661936,3.77819093,9.34924932,17.80947643,47.58084283,59.03204638,799227040624.7567,52.3832,858043381130.3,,2023-12-04T04:49:00.000Z,,,,,,2023-12-03 23:49:27.255822
1,1027,Ethereum,ETH,ethereum,7951,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120233028.20888889,120233028.20888889,True,,2,,,,2023-12-04T04:49:00.000Z,2225.2210253222106,9208571913.108473,-5.0003,0.51582635,3.13298528,8.52065005,21.47772335,35.37581907,37.21477448,267545062308.578,17.5355,267545062308.58,,2023-12-04T04:49:00.000Z,,,,,,2023-12-03 23:49:27.255822
2,825,Tether USDt,USDT,tether,67235,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,89647599294.14194,92609951832.03839,True,,3,,,,2023-12-04T04:48:00.000Z,1.0002102048998052,36905153409.63803,13.3924,-0.00759514,0.00917243,-0.007243,-0.05156884,0.01473504,0.0435868,89666443658.76933,5.877,92629418897.68,,2023-12-04T04:48:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-12-03 23:49:27.255822
3,1839,BNB,BNB,bnb,1810,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151698245.3893142,151698245.3893142,False,,4,,,,2023-12-04T04:48:00.000Z,229.21286211899888,715233285.3552611,7.5639,-0.13720775,0.52852003,-0.03228318,-0.63545677,7.64406766,6.86145719,34771189004.11494,2.279,34771189004.11,,2023-12-04T04:48:00.000Z,,,,,,2023-12-03 23:49:27.255822
4,52,XRP,XRP,xrp,1162,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53888571585.0,99988188647.0,False,,5,,,,2023-12-04T04:49:00.000Z,0.6299298215779722,1122621770.521948,58.7578,0.20878642,1.72059636,3.03920813,2.56488918,19.01285473,24.14303162,33946018283.630833,2.2249,62992982157.8,,2023-12-04T04:49:00.000Z,,,,,,2023-12-03 23:49:27.255822
5,5426,Solana,SOL,solana,557,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,424332798.80902916,564017187.0979419,True,,6,,,,2023-12-04T04:49:00.000Z,64.9366276241533,1326786394.8718212,-16.8618,0.84644091,1.3450429,13.87572466,58.63194654,177.02977283,237.23038475,27554740944.97669,1.806,36625374052.2,,2023-12-04T04:49:00.000Z,,,,,,2023-12-03 23:49:27.255822
6,3408,USDC,USDC,usd-coin,15251,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,24509870702.469257,24509870702.469257,False,,7,,,,2023-12-04T04:48:00.000Z,0.9997920921622615,4028898696.3369026,7.3191,-0.01127299,0.00947701,-0.01071652,-0.05762696,-0.01500762,-0.04895655,24504774908.248257,1.6058,24504774908.25,,2023-12-04T04:48:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-12-03 23:49:27.255822
7,2010,Cardano,ADA,cardano,989,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35308839254.778,36410042820.425,False,,8,,,,2023-12-04T04:48:00.000Z,0.40732742699472324,338284714.5193417,15.6683,0.96483969,2.6119797,5.68810702,25.17125709,57.73340088,58.64499221,14382258643.819004,0.9426,18329734214.76,,2023-12-04T04:48:00.000Z,,,,,,2023-12-03 23:49:27.255822
8,74,Dogecoin,DOGE,dogecoin,836,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,142090746383.70526,142090746383.70526,True,,9,,,,2023-12-04T04:49:00.000Z,0.08787121821310015,611511554.1272604,19.4942,1.69139593,2.50828416,11.74628551,28.2006555,43.66350704,38.64376786,12485686981.544836,0.8179,12485686981.54,,2023-12-04T04:49:00.000Z,,,,,,2023-12-03 23:49:27.255822
9,1958,TRON,TRX,tron,882,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88518370039.52167,88518383403.19551,True,,10,71659659264.0,7431391611.942362,,2023-12-04T04:48:00.000Z,0.10370397638320483,214153059.9502333,12.8278,0.13200744,0.24940015,-2.83613449,6.49871078,15.96337242,34.1976718,9179706956.058342,0.6016,9179708341.92,,2023-12-04T04:48:00.000Z,,,,,,2023-12-03 23:49:27.255822
10,1975,Chainlink,LINK,chainlink,1479,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,556849970.4527867,1000000000.0,False,,11,,,,2023-12-04T04:48:00.000Z,16.09563422952735,614562980.472409,-7.6693,1.34650218,0.9243685,9.27441606,42.50119974,110.95305774,169.51750132,8962853445.131166,0.5874,16095634229.53,,2023-12-04T04:48:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-12-03 23:49:27.255822
11,11419,Toncoin,TON,toncoin,175,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3431892087.62,5047558528.0,True,,12,3414166606.0,8317530764.431269,,2023-12-04T04:49:00.000Z,2.436181863478536,35357525.81303572,4.9511,0.95650483,-0.40563236,3.09380657,7.89988085,23.59744587,34.57333222,8360713261.275335,0.548,12296770540.76,,2023-12-04T04:49:00.000Z,,,,,,2023-12-03 23:49:27.255822
12,5805,Avalanche,AVAX,avalanche,574,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,365201199.51119775,433234109.51119775,False,,13,,,,2023-12-04T04:48:00.000Z,22.42254905165751,368346075.41392785,2.9878,0.95480549,0.59075929,8.47415017,85.702958,124.26533045,130.03949801,8188741809.763991,0.5367,16144235317.19,,2023-12-04T04:48:00.000Z,,,,,,2023-12-03 23:49:27.255822
13,3890,Polygon,MATIC,polygon,1120,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9275188969.960863,10000000000.0,False,,14,,,,2023-12-04T04:48:00.000Z,0.8255093979678084,489438219.97217304,7.99,0.61225809,1.67245354,8.94616174,23.93434652,47.1802307,49.15672439,7656755662.63005,0.5018,8255093979.68,,2023-12-04T04:48:00.000Z,,,,,,2023-12-03 23:49:27.255822
14,6636,Polkadot,DOT,polkadot-new,630,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1252131961.7277622,1384392463.4361138,True,,15,,,,2023-12-04T04:48:00.000Z,5.632705246154568,161283171.2072546,19.9615,0.46325226,1.79148735,5.91877769,21.72403816,39.27848128,32.88556999,7052890269.701777,0.4623,7797874691.53,,2023-12-04T04:48:00.000Z,,,,,,2023-12-03 23:49:27.255822
0,1,Bitcoin,BTC,bitcoin,10594,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19560512.0,19560512.0,False,,1,,,,2023-12-04T04:50:00.000Z,40845.74017652111,19873362447.81652,24.7311,0.22765466,3.73188203,9.29251799,17.7960182,47.54410141,58.98680335,798963590871.7233,52.3486,857760543706.94,,2023-12-04T04:50:00.000Z,,,,,,2023-12-03 23:50:27.527717
